Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Daily Return,SMA,EMA
2022-11-30,GOOGL,94.81999969482422,101.04000091552734,94.41999816894531,100.98999786376953,100.98999786376953,43647500,0.060930720386664916,94.08100051879883,96.2907178754648
2022-12-01,GOOGL,101.0199966430664,102.25,100.25,100.98999786376953,100.98999786376953,28687100,0.0,94.78200035095215,96.73826835054143
2022-12-02,GOOGL,99.05000305175781,100.7699966430664,98.9000015258789,100.44000244140625,100.44000244140625,21480700,-0.005446038558246102,95.63250045776367,97.09081445443333
2022-12-05,GOOGL,99.4000015258789,101.37999725341797,99.0,99.4800033569336,99.4800033569336,24405100,-0.009557935694323505,96.27750053405762,97.31835625467146
2022-12-06,GOOGL,99.30000305175781,99.77999877929688,96.41999816894531,96.9800033569336,96.9800033569336,24910700,-0.02513067868554464,96.70200080871582,97.28613216917262
2022-12-07,GOOGL,96.41000366210938,96.87999725341797,94.72000122070312,94.94000244140625,94.94000244140625,31045400,-0.021035273715336422,97.00400085449219,97.06269124271867
2022-12-08,GOOGL,95.37999725341797,95.58000183105469,93.44999694824219,93.70999908447266,93.70999908447266,32213300,-0.012955585899554922,97.32350082397461,96.74338722764762
2022-12-09,GOOGL,93.7699966430664,94.26000213623047,92.75,92.83000183105469,92.83000183105469,28225400,-0.00939064413632873,97.26800079345703,96.37068385654354
2022-12-12,GOOGL,92.70999908447266,93.55999755859375,91.61000061035156,93.30999755859375,93.30999755859375,29420000,0.005170696090393667,97.11300048828124,96.07918992340547
2022-12-13,GOOGL,97.76000213623047,99.52999877929688,95.02999877929688,95.62999725341797,95.62999725341797,40593700,0.02486335607679524,97.10950050354003,96.03640966912094
2022-12-14,GOOGL,95.19999694824219,96.87000274658203,93.5999984741211,95.06999969482422,95.06999969482422,28733600,-0.0058558775977977096,96.94100036621094,95.94437062394984
2022-12-15,GOOGL,93.12999725341797,93.63999938964844,90.01000213623047,90.86000061035156,90.86000061035156,40107000,-0.044283150289121664,96.54150047302247,95.46014490836905
2022-12-16,GOOGL,90.76000213623047,91.33000183105469,89.5199966430664,90.26000213623047,90.26000213623047,58011800,-0.006603549087503935,96.13650054931641,94.96489321578441
2022-12-19,GOOGL,90.26000213623047,90.55999755859375,88.20999908447266,88.44000244140625,88.44000244140625,29493000,-0.02016396689285771,95.68700065612794,94.34347504679602
2022-12-20,GOOGL,88.11000061035156,89.18000030517578,87.44000244140625,89.0199966430664,89.0199966430664,23453800,0.006558052754967125,95.35800056457519,93.83647710358366
2022-12-21,GOOGL,89.08000183105469,90.22000122070312,88.31999969482422,89.58000183105469,89.58000183105469,24745600,0.006290779702381677,94.98450050354003,93.43109850619996
2022-12-22,GOOGL,88.16000366210938,88.54000091552734,86.31999969482422,87.76000213623047,87.76000213623047,27658300,-0.02031703123043782,94.44950065612792,92.89099409001238
2022-12-23,GOOGL,87.11000061035156,89.55000305175781,87.06999969482422,89.2300033569336,89.2300033569336,23003000,0.016750241396088716,94.03800086975097,92.54232830590963
2022-12-27,GOOGL,88.80000305175781,88.94000244140625,87.01000213623047,87.38999938964844,87.38999938964844,20097300,-0.02062091110682651,93.60500068664551,92.05163031388476
2022-12-28,GOOGL,86.9800033569336,88.04000091552734,85.94000244140625,86.0199966430664,86.0199966430664,19523200,-0.01567688243678267,93.14650039672851,91.47718901190206
2022-12-29,GOOGL,86.62000274658203,88.8499984741211,86.61000061035156,88.44999694824219,88.44999694824219,23333500,0.02824924901193482,92.51950035095214,91.18888500583921
2022-12-30,GOOGL,86.9800033569336,88.30000305175781,86.56999969482422,88.2300033569336,88.2300033569336,23986300,-0.002487208579976863,91.88150062561036,90.9070867535625
2023-01-03,GOOGL,89.58999633789062,91.05000305175781,88.5199966430664,89.12000274658203,89.12000274658203,28131200,0.010087264601452484,91.31550064086915,90.73688827670722
2023-01-04,GOOGL,90.3499984741211,90.6500015258789,87.2699966430664,88.08000183105469,88.08000183105469,34854800,-0.011669668800220356,90.7455005645752,90.48385147235935
2023-01-05,GOOGL,87.47000122070312,87.56999969482422,85.9000015258789,86.19999694824219,86.19999694824219,27194400,-0.02134428750828732,90.20650024414063,90.07586532720534
2023-01-06,GOOGL,86.79000091552734,87.69000244140625,84.86000061035156,87.33999633789062,87.33999633789062,41381500,0.0132250513922052,89.82649993896484,89.81530637584204
2023-01-09,GOOGL,88.36000061035156,90.05000305175781,87.86000061035156,88.0199966430664,88.0199966430664,29003900,0.007785669036956211,89.54199981689453,89.64432449653007
2023-01-10,GOOGL,85.9800033569336,88.66999816894531,85.83000183105469,88.41999816894531,88.41999816894531,30467800,0.004544439231246145,89.32149963378906,89.52772198914104
2023-01-11,GOOGL,89.18000030517578,91.5999984741211,89.01000213623047,91.5199966430664,91.5199966430664,26862000,0.03505992465864893,89.2319995880127,89.71746243237203
2023-01-12,GOOGL,91.4800033569336,91.87000274658203,89.75,91.12999725341797,91.12999725341797,30258100,-0.004261357123618081,89.00699958801269,89.85198955818593
2023-01-13,GOOGL,90.8499984741211,92.19000244140625,90.12999725341797,92.12000274658203,92.12000274658203,26329200,0.010863662054230172,88.85949974060058,90.06799081422366
2023-01-17,GOOGL,92.05999755859375,92.25,90.05000305175781,91.29000091552734,91.29000091552734,32602400,-0.009010006581719132,88.88099975585938,90.18437272863355
2023-01-18,GOOGL,92.13999938964844,92.80000305175781,90.63999938964844,91.12000274658203,91.12000274658203,29116700,-0.0018621773166879185,88.92399978637695,90.27348034939055
2023-01-19,GOOGL,90.72000122070312,93.61000061035156,90.62999725341797,93.05000305175781,93.05000305175781,37000400,0.021180863114582893,89.15449981689453,90.53791108294935
2023-01-20,GOOGL,95.0999984741211,98.30000305175781,95.0199966430664,98.0199966430664,98.0199966430664,63191100,0.053412073383211967,89.60449981689453,91.25049066010335
2023-01-23,GOOGL,97.94999694824219,100.04000091552734,97.5,99.79000091552734,99.79000091552734,40005100,0.01805758348376907,90.11499977111816,92.06377735109612
2023-01-24,GOOGL,98.0999984741211,99.61000061035156,97.19999694824219,97.69999694824219,97.69999694824219,33078500,-0.02094402192715028,90.61199951171875,92.60056016987194
2023-01-25,GOOGL,95.56999969482422,96.16000366210938,93.76000213623047,95.22000122070312,95.22000122070312,42330000,-0.025383785107515155,90.91149940490723,92.85003074614158
2023-01-26,GOOGL,96.5,97.56999969482422,95.37999725341797,97.5199966430664,97.5199966430664,30114000,0.02415454098800418,91.41799926757812,93.29478940299157
2023-01-27,GOOGL,97.30999755859375,100.31999969482422,97.30999755859375,99.37000274658203,99.37000274658203,33879800,0.01897053083673539,92.0854995727539,93.87338115000018
2023-01-30,GOOGL,97.4800033569336,98.29000091552734,96.4000015258789,96.94000244140625,96.94000244140625,27226200,-0.024454062976861146,92.5099998474121,94.16544032061029
2023-01-31,GOOGL,96.87000274658203,98.87999725341797,96.81999969482422,98.83999633789062,98.83999633789062,29870700,0.019599688968780393,93.04049949645996,94.61063613177984
2023-02-01,GOOGL,98.70999908447266,101.19000244140625,97.58000183105469,100.43000030517578,100.43000030517578,35531100,0.016086645347998862,93.60599937438965,95.16486129115088
2023-02-02,GOOGL,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,107.73999786376953,69883800,0.07278699130121402,94.5889991760254,96.362493345686
2023-02-03,GOOGL,102.93000030517578,107.80999755859375,102.58000183105469,104.77999877929688,104.77999877929688,65309300,-0.02747353947616915,95.51799926757812,97.16416052983942
2023-02-06,GOOGL,102.4000015258789,104.36000061035156,101.87999725341797,102.9000015258789,102.9000015258789,31999600,-0.017942329407522717,96.29599952697754,97.7104311008908
2023-02-07,GOOGL,103.22000122070312,108.18000030517578,103.12000274658203,107.63999938964844,107.63999938964844,49010200,0.04606411849836012,97.27699966430664,98.65610427124868
2023-02-08,GOOGL,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,99.37000274658203,94743500,-0.0768301439052379,97.82449989318847,98.72409460223281
2023-02-09,GOOGL,100.0,100.02999877929688,93.62999725341797,95.01000213623047,95.01000213623047,119455000,-0.043876426384636846,97.99900016784667,98.37037151023259
2023-02-10,GOOGL,95.44999694824219,96.75,94.25,94.56999969482422,94.56999969482422,54980700,-0.0046311170562374215,98.17100028991699,98.00843133733656
2023-02-13,GOOGL,94.73999786376953,95.19999694824219,93.83999633789062,94.61000061035156,94.61000061035156,50076100,0.0004229767966208442,98.29550018310547,97.6847712680999
2023-02-14,GOOGL,94.43000030517578,94.8499984741211,92.26000213623047,94.68000030517578,94.68000030517578,54726100,0.0007398762749459831,98.46500015258789,97.39860260496425
2023-02-15,GOOGL,94.48999786376953,97.12000274658203,94.1500015258789,96.94000244140625,96.94000244140625,50169000,0.02386989996774358,98.7560001373291,97.3549263989111
2023-02-16,GOOGL,95.37000274658203,97.68000030517578,94.73999786376953,95.51000213623047,95.51000213623047,42462600,-0.01475139539056769,98.87900009155274,97.17921932627486
2023-02-17,GOOGL,94.8499984741211,95.55999755859375,93.20999908447266,94.3499984741211,94.3499984741211,34284100,-0.012145363167878509,98.69550018310547,96.90976972130784
2023-02-21,GOOGL,93.0,93.0999984741211,91.72000122070312,91.79000091552734,91.79000091552734,33629300,-0.02713298993105895,98.29550018310547,96.42217269218588
2023-02-22,GOOGL,91.69999694824219,92.11000061035156,90.61000061035156,91.6500015258789,91.6500015258789,30884000,-0.0015252139476202853,97.99300041198731,95.96768020015665
2023-02-23,GOOGL,91.91999816894531,91.94000244140625,89.76000213623047,90.88999938964844,90.88999938964844,41206400,-0.00829243997356477,97.77650032043456,95.48409155153682
2023-02-24,GOOGL,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,89.12999725341797,36585100,-0.019364090087461427,97.35700035095215,94.87893971362074
2023-02-27,GOOGL,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,89.87000274658203,27502300,0.008302541411058906,96.88200035095215,94.40189809771229
2023-02-28,GOOGL,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,90.05999755859375,30142000,0.0021141071125532207,96.53800010681152,93.98838376065339
2023-03-01,GOOGL,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,90.36000061035156,31111200,0.0033311465677381413,96.11400032043457,93.64282346062464
2023-03-02,GOOGL,89.66000366210938,92.27999877929688,89.58999633789062,92.0,92.0,32204400,0.018149616850053008,95.69250030517578,93.48636408342229
2023-03-03,GOOGL,92.4800033569336,93.7300033569336,92.44999694824219,93.6500015258789,93.6500015258789,35160100,0.017934799194335938,94.98800048828124,93.5019486017515
2023-03-06,GOOGL,94.0199966430664,95.97000122070312,94.0,95.12999725341797,95.12999725341797,32639300,0.015803477879603456,94.5055004119873,93.65700085429116
2023-03-07,GOOGL,94.9800033569336,95.66999816894531,93.52999877929688,93.86000061035156,93.86000061035156,27835500,-0.013350117520588678,94.05350036621094,93.67633416439214
2023-03-08,GOOGL,94.12000274658203,95.95999908447266,94.0,94.25,94.25,34103300,0.004155118123932988,93.38400039672851,93.73096900587862
2023-03-09,GOOGL,94.05000305175781,95.52999877929688,91.9000015258789,92.31999969482422,92.31999969482422,28813500,-0.020477456818841167,93.03150024414063,93.59659097625439
2023-03-10,GOOGL,92.16999816894531,92.79000091552734,90.4000015258789,90.62999725341797,90.62999725341797,35941000,-0.01830591905321466,92.8125,93.31405824074615
2023-03-13,GOOGL,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,91.11000061035156,37335600,0.005296296717205218,92.63950004577637,93.10414799023238
2023-03-14,GOOGL,92.55999755859375,94.36000061035156,92.44000244140625,93.97000122070312,93.97000122070312,36050200,0.031390633203734364,92.60750007629395,93.18661020265816
2023-03-15,GOOGL,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,96.11000061035156,50622100,0.022773218706492404,92.67900009155274,93.4650283367242
2023-03-16,GOOGL,96.19999694824219,101.19000244140625,95.5,100.31999969482422,100.31999969482422,65492000,0.04380396480841564,92.84799995422364,94.11788275178135
2023-03-17,GOOGL,100.26000213623047,102.83999633789062,100.0999984741211,101.62000274658203,101.62000274658203,61028500,0.012958563155028413,93.15349998474122,94.8323703703338
2023-03-20,GOOGL,100.12000274658203,101.75,99.87000274658203,101.22000122070312,101.22000122070312,32960400,-0.003936247934143711,93.49700012207032,95.44071616560707
2023-03-21,GOOGL,101.25,105.0999984741211,101.22000122070312,104.91999816894531,104.91999816894531,42110300,0.03655401011282944,94.15349998474122,96.34350492782977
2023-03-22,GOOGL,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,103.37000274658203,43427400,-0.014773117131277824,94.73950004577637,97.01269519628237
2023-03-23,GOOGL,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,105.5999984741211,40797800,0.021572948324341645,95.475,97.83053360369559
2023-03-24,GOOGL,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,105.44000244140625,30393300,-0.0015151139680561476,96.29050025939941,98.5552449215728
2023-03-27,GOOGL,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,102.45999908447266,31120900,-0.028262550151111787,96.92000007629395,98.92712627042039
2023-03-28,GOOGL,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,101.02999877929688,32057900,-0.01395666911920257,97.4685001373291,99.12739984269433
2023-03-29,GOOGL,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,101.38999938964844,28779600,0.0035633041146323485,98.02000007629394,99.34288551383281
2023-03-30,GOOGL,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,100.88999938964844,33086200,-0.004931452835683192,98.46450004577636,99.49022969248192
2023-03-31,GOOGL,101.30000305175781,103.88999938964844,101.04000091552734,103.7300033569336,103.7300033569336,36863400,0.028149509212669788,98.9685001373291,99.89401766052494
2023-04-03,GOOGL,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,104.36000061035156,25035400,0.0060734332693517246,99.43000030517578,100.31934937003223
2023-04-04,GOOGL,104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,104.72000122070312,24420100,0.0034496033752979827,99.97300033569336,100.73845907009611
2023-04-05,GOOGL,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,104.47000122070312,28290500,-0.0023873185359606364,100.48400039672852,101.09384403682058
2023-04-06,GOOGL,105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,108.41999816894531,48711500,0.037809867924644136,101.28900032043457,101.79157300178484
2023-04-10,GOOGL,106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,106.44000244140625,27067400,-0.01826227412818926,102.07950057983399,102.23428056746307
2023-04-11,GOOGL,106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,105.3499984741211,26311800,-0.010240548123673587,102.79150047302247,102.5310156061924
2023-04-12,GOOGL,106.58000183105469,106.75,104.33999633789062,104.63999938964844,104.63999938964844,24370300,-0.006739431369304327,103.32500038146972,102.73187120461678
2023-04-13,GOOGL,105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,107.43000030517578,24843600,0.026662852941523818,103.89100036621093,103.17931207133668
2023-04-14,GOOGL,106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,108.87000274658203,26578000,0.013404099760920163,104.31850051879883,103.72128261183624
2023-04-17,GOOGL,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,105.97000122070312,37571200,-0.026637287156401346,104.53600044250489,103.93544628887118
2023-04-18,GOOGL,106.48999786376953,106.54000091552734,104.06999969482422,104.5,104.5,26596400,-0.013871861883266057,104.70000038146972,103.98921330897868
2023-04-19,GOOGL,103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,104.18000030517578,20905700,-0.003062198036595354,104.66300048828126,104.00738349909268
2023-04-20,GOOGL,103.91000366210938,106.25,103.87000274658203,105.29000091552734,105.29000091552734,27820800,0.010654642033979922,104.75900039672851,104.12953753875313
2023-04-21,GOOGL,105.47000122070312,106.0,104.77999877929688,105.41000366210938,105.41000366210938,25800100,0.0011397354500766177,104.74950065612794,104.25148669335849
2023-04-24,GOOGL,105.48999786376953,106.62999725341797,104.69999694824219,105.97000122070312,105.97000122070312,23542800,0.0053125655928143445,104.77600059509277,104.41515474358178
2023-04-25,GOOGL,105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,103.8499984741211,46664100,-0.020005687667840166,104.84550056457519,104.36133033696647
2023-04-26,GOOGL,104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,103.70999908447266,53347600,-0.0013480923611502993,104.97950057983398,104.29929878910991
2023-04-27,GOOGL,104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,107.58999633789062,50089200,0.0374119881175361,105.2895004272461,104.61269855566044
2023-04-28,GOOGL,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,107.33999633789062,36139800,-0.0023236361047440646,105.6120002746582,104.87244120158712
2023-05-01,GOOGL,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,107.19999694824219,26681700,-0.0013042611740710086,105.78549995422364,105.09411317745904
2023-05-02,GOOGL,107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,105.31999969482422,30997200,-0.017537288310984334,105.83349990844727,105.11562617911287
2023-05-03,GOOGL,105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,105.41000366210938,21795400,0.0008545762205274254,105.86800003051758,105.14366212987444
2023-05-04,GOOGL,105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,104.69000244140625,23419500,-0.006830482835491369,105.87900009155274,105.10045644525842
2023-05-05,GOOGL,104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,105.56999969482422,26625100,0.008405742983055964,105.73650016784669,105.14517484997897
2023-05-08,GOOGL,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,107.7699966430664,26511400,0.02083922472863331,105.8029998779297,105.39515787789206
2023-05-09,GOOGL,108.38999938964844,110.1500015258789,107.19000244140625,107.3499984741211,107.3499984741211,36360100,-0.003897171587898818,105.90299987792969,105.58133317277102
2023-05-10,GOOGL,107.97000122070312,112.94000244140625,107.93000030517578,111.75,111.75,63153400,0.04098743910964853,106.25849990844726,106.16882525155474
2023-05-11,GOOGL,115.4000015258789,117.91999816894531,114.41000366210938,116.56999969482422,116.56999969482422,78900000,0.04313198832057474,106.71549987792969,107.15941329377087
2023-05-12,GOOGL,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623047,117.51000213623047,41073800,0.008063845276375936,107.1474998474121,108.1451836597194
2023-05-15,GOOGL,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,116.51000213623047,36266800,-0.0085099138951652,107.67449989318848,108.94183303843474
2023-05-16,GOOGL,116.48999786376953,120.75,116.43000030517578,119.51000213623047,119.51000213623047,45035600,0.02574886228645168,108.425,109.94832533346289
